HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2018-08-31 20:11:03.575,0.167,1.047,-0.091
2018-08-31 20:11:03.588,0.17,1.041,-0.091
2018-08-31 20:11:03.600,0.17,1.041,-0.091
2018-08-31 20:11:03.613,0.17,1.047,-0.091
2018-08-31 20:11:03.625,0.167,1.047,-0.091
2018-08-31 20:11:03.638,0.167,1.047,-0.091
2018-08-31 20:11:03.650,0.167,1.041,-0.094
2018-08-31 20:11:03.663,0.167,1.047,-0.094
2018-08-31 20:11:03.675,0.164,1.047,-0.094
2018-08-31 20:11:03.688,0.176,1.047,-0.091
2018-08-31 20:11:03.700,0.176,1.047,-0.091
2018-08-31 20:11:03.713,0.17,1.047,-0.091
2018-08-31 20:11:03.725,0.17,1.041,-0.091
2018-08-31 20:11:03.738,0.167,1.041,-0.091
2018-08-31 20:11:03.750,0.167,1.041,-0.094
2018-08-31 20:11:03.763,0.167,1.047,-0.094
2018-08-31 20:11:03.775,0.17,1.041,-0.091
2018-08-31 20:11:03.788,0.17,1.041,-0.091
2018-08-31 20:11:03.800,0.17,1.047,-0.091
2018-08-31 20:11:03.813,0.17,1.047,-0.094
2018-08-31 20:11:03.825,0.176,1.047,-0.094
2018-08-31 20:11:03.838,0.17,1.041,-0.094
2018-08-31 20:11:03.850,0.17,1.041,-0.094
2018-08-31 20:11:03.863,0.17,1.047,-0.094
2018-08-31 20:11:03.875,0.17,1.047,-0.1
2018-08-31 20:11:03.888,0.17,1.041,-0.094
2018-08-31 20:11:03.900,0.17,1.047,-0.091
2018-08-31 20:11:03.913,0.17,1.041,-0.091
2018-08-31 20:11:03.925,0.17,1.047,-0.094
2018-08-31 20:11:03.938,0.17,1.041,-0.094
2018-08-31 20:11:03.950,0.167,1.047,-0.091
2018-08-31 20:11:03.963,0.17,1.041,-0.094
2018-08-31 20:11:03.975,0.17,1.047,-0.094
