HEADER_TIME_STAMP,X,Y,Z
2018-06-14 11:55:32.207,-0.144,0.023,0.982
2018-06-14 11:55:32.227,-0.144,0.025,0.970
2018-06-14 11:55:32.247,-0.146,0.029,0.966
2018-06-14 11:55:32.267,-0.143,0.030,0.970
2018-06-14 11:55:32.287,-0.144,0.029,0.973
2018-06-14 11:55:32.310,-0.147,0.031,0.961
2018-06-14 11:55:32.326,-0.144,0.026,0.957
2018-06-14 11:55:32.347,-0.139,0.028,0.970
2018-06-14 11:55:32.366,-0.142,0.024,0.973
2018-06-14 11:55:32.387,-0.143,0.026,0.970
2018-06-14 11:55:32.407,-0.144,0.030,0.968
2018-06-14 11:55:32.428,-0.141,0.028,0.963
2018-06-14 11:55:32.447,-0.141,0.028,0.972
2018-06-14 11:55:32.467,-0.144,0.027,0.973
2018-06-14 11:55:32.487,-0.143,0.027,0.973
2018-06-14 11:55:32.507,-0.145,0.026,0.968
2018-06-14 11:55:32.527,-0.141,0.026,0.969
2018-06-14 11:55:32.547,-0.140,0.028,0.965
2018-06-14 11:55:32.567,-0.145,0.029,0.969
2018-06-14 11:55:32.587,-0.143,0.029,0.969
2018-06-14 11:55:32.607,-0.143,0.026,0.965
2018-06-14 11:55:32.627,-0.142,0.026,0.968
2018-06-14 11:55:32.647,-0.143,0.026,0.974
2018-06-14 11:55:32.667,-0.144,0.029,0.971
2018-06-14 11:55:32.687,-0.142,0.027,0.970
2018-06-14 11:55:32.707,-0.143,0.028,0.969
2018-06-14 11:55:32.727,-0.141,0.025,0.966
2018-06-14 11:55:32.747,-0.142,0.025,0.966
2018-06-14 11:55:32.767,-0.143,0.028,0.966
2018-06-14 11:55:32.787,-0.146,0.029,0.969
2018-06-14 11:55:32.807,-0.145,0.025,0.976
2018-06-14 11:55:32.827,-0.145,0.025,0.965
2018-06-14 11:55:32.847,-0.143,0.026,0.967
2018-06-14 11:55:32.867,-0.141,0.023,0.965
2018-06-14 11:55:32.887,-0.140,0.027,0.967
2018-06-14 11:55:32.907,-0.142,0.029,0.968
2018-06-14 11:55:32.927,-0.144,0.028,0.968
2018-06-14 11:55:32.947,-0.141,0.029,0.971
2018-06-14 11:55:32.967,-0.145,0.025,0.967
2018-06-14 11:55:32.987,-0.143,0.026,0.965
2018-06-14 11:55:33.007,-0.145,0.025,0.966
2018-06-14 11:55:33.027,-0.144,0.027,0.965
2018-06-14 11:55:33.047,-0.146,0.027,0.969
2018-06-14 11:55:33.067,-0.140,0.028,0.969
2018-06-14 11:55:33.087,-0.145,0.030,0.966
2018-06-14 11:55:33.107,-0.143,0.027,0.972
2018-06-14 11:55:33.127,-0.145,0.026,0.971
2018-06-14 11:55:33.146,-0.146,0.028,0.971
2018-06-14 11:55:33.167,-0.145,0.028,0.968
2018-06-14 11:55:33.187,-0.142,0.028,0.967
2018-06-14 11:55:33.207,-0.142,0.027,0.968
2018-06-14 11:55:33.227,-0.143,0.026,0.970
2018-06-14 11:55:33.247,-0.144,0.025,0.969
2018-06-14 11:55:33.267,-0.143,0.029,0.968
2018-06-14 11:55:33.287,-0.144,0.025,0.969
2018-06-14 11:55:33.307,-0.145,0.024,0.964
2018-06-14 11:55:33.327,-0.144,0.027,0.969
2018-06-14 11:55:33.347,-0.144,0.026,0.966
2018-06-14 11:55:33.368,-0.144,0.025,0.972
2018-06-14 11:55:33.387,-0.146,0.028,0.970
2018-06-14 11:55:33.407,-0.144,0.028,0.968
2018-06-14 11:55:33.427,-0.140,0.026,0.970
2018-06-14 11:55:33.447,-0.143,0.025,0.969
2018-06-14 11:55:33.467,-0.146,0.026,0.968
2018-06-14 11:55:33.487,-0.143,0.025,0.968
2018-06-14 11:55:33.507,-0.143,0.026,0.967
2018-06-14 11:55:33.527,-0.145,0.029,0.965
2018-06-14 11:55:33.547,-0.144,0.028,0.971
2018-06-14 11:55:33.568,-0.143,0.026,0.972
2018-06-14 11:55:33.587,-0.140,0.028,0.971
2018-06-14 11:55:33.607,-0.146,0.027,0.968
2018-06-14 11:55:33.627,-0.145,0.026,0.970
2018-06-14 11:55:33.647,-0.144,0.025,0.970
2018-06-14 11:55:33.667,-0.141,0.026,0.972
2018-06-14 11:55:33.687,-0.144,0.024,0.970
2018-06-14 11:55:33.707,-0.147,0.026,0.968
2018-06-14 11:55:33.727,-0.143,0.024,0.971
2018-06-14 11:55:33.747,-0.141,0.026,0.972
2018-06-14 11:55:33.767,-0.143,0.028,0.971
2018-06-14 11:55:33.788,-0.141,0.027,0.973
2018-06-14 11:55:33.807,-0.143,0.026,0.969
2018-06-14 11:55:33.827,-0.143,0.026,0.969
2018-06-14 11:55:33.847,-0.141,0.026,0.970
2018-06-14 11:55:33.867,-0.143,0.028,0.970
2018-06-14 11:55:33.887,-0.144,0.024,0.967
2018-06-14 11:55:33.908,-0.141,0.026,0.965
